Id,TagName,Count,ExcerptPostId,WikiPostId,RowNum
"1380","phpunit","8149","3962712","3962711","675"
"1381","multithreading","117086","4933608","4933607","676"
"1383","png","5522","5304784","5304783","677"
"1384","transparency","3183","6669465","6669464","678"
"1386","android","1214628","3625001","3607484","679"
"1387","jaxer","16","36105894","36105893","680"
"1388","foxpro","777","6417030","6417029","681"
"1390","buffer","5474","9401290","9401289","682"
"1391","hex","7650","7830218","7830217","683"
"1396","touch-typing","13","","","684"
"1397","bezier","1015","11483678","11483677","685"
"1398","curve","894","9328067","9328066","686"
"1399","interpolation","3589","8355302","8355301","687"
"1403","tns","168","14046688","14046687","688"
"1404","tnsnames","217","9841550","9841549","689"
"1406","dbunit","582","5783734","5783733","690"
"1407","portability","1299","5751947","5751946","691"
"1408","linq-to-entities","6445","3625003","3625002","692"
"1410","ivr","303","9960817","9960816","693"
"1411","voice","872","11951351","11951350","694"
"1412","voip","2450","4996591","4996590","695"
"1413","telephony","768","8083914","8083913","696"
"1414","stax","575","5409183","5409182","697"
"1415","webpage","2769","8448169","8448168","698"
"1417","raid","139","5095488","5095487","699"
"1420","language-features","598","6473136","6473135","700"
"1421","ptrace","344","9849850","9849849","701"
"1423","bsd","449","10571907","10571906","702"
"1424","rpc","2123","5453825","5453824","703"
"1425","organizer","110","","","704"
"1429","integration-testing","5091","5328879","5328878","705"
"1432","azman","78","5062935","5062934","706"
"1433","adam","120","6878477","6878476","707"
"1435","cocoa-touch","34598","3625004","3607663","708"
"1436","fillfactor","19","24047110","24047109","709"
"1438","e4x","255","5752462","5752461","710"
"1440","platform","714","7532656","7532655","711"
"1441","trace","2165","14406191","14406190","712"
"1443","mediawiki","2987","5082916","5082915","713"
"1444","knowledge-management","87","23772626","23772625","714"
"1445","ikvm","268","6700926","6700925","715"
"1446","licensing","1986","5279797","5279796","716"
"1448","alias","3413","10872686","10872685","717"
"1449","vba","149873","3625005","3612078","718"
"1451","swig","2622","5113938","5113937","719"
"1454","unsigned","1037","17505291","17505290","720"
"1455","signed","815","16280298","16280297","721"
"1456","byte","6008","8526390","8526389","722"
"1461","drawing","5309","9152092","9152091","723"
"1465","trialware","59","24629312","24629311","724"
"1467","attributes","10363","6489931","6489930","725"
"1469","text","25142","5543709","5543708","726"
"1470","label","7438","4991287","4991286","727"
"1473","argotic","10","11996453","11996452","728"
"1474","twain","270","5435173","5435172","729"
"1475","webobjects","57","9308121","9308120","730"
"1477","gcc","32153","3793217","3793216","731"
"1478","templates","43850","3625006","3608038","732"
"1481","battery","754","10463143","10463142","733"
"1485","swap","1855","14406578","14406577","734"
"1488","axis","2406","13474723","13474722","735"
"1492","mime","1687","7446624","7446623","736"
"1493","wiki-engine","32","14527478","14527477","737"
"1494","rdbms","2175","6603033","6603032","738"
"1498","fileparse","13","","","739"
"1501","efs","78","23666188","23666187","740"
"1504","scrum","722","4998555","4998554","741"
"1507","persistence","4595","5596423","5596422","742"
"1508","json","269149","4889848","4889847","743"
"1509","publish","2567","15884688","15884687","744"
"1514","warehouse","50","24208419","24208418","745"
"1515","strongname","335","10099847","10099846","746"
"1518","router","2613","5477012","5477011","747"
"1521","promotions","122","38970004","38970003","748"
"1522","system-integration","21","","","749"
"1524","samba","824","5783622","5783621","750"
"1526","shopping-cart","1868","8300211","8300210","751"
"1527","bsod","136","7737576","7737575","752"
"1528","minidump","158","5391558","5391557","753"
"1531","constructor","16798","5506460","5506459","754"
"1532","xsd","12727","5466698","5466697","755"
"1533","delegates","10169","5182814","5182813","756"
"1537","methodology","368","16054436","16054435","757"
"1538","computer-science","3188","5637490","5637489","758"
"1543","reflector","239","5144856","5144855","759"
"1546","timeline","910","7527174","7527173","760"
"1547","porting","1216","8048600","8048599","761"
"1548","fopen","2482","7939234","7939233","762"
"1549","bug-tracking","500","5158329","5158328","763"
"1550","bugzilla","549","5693483","5693482","764"
"1551","trac","699","5017173","5017172","765"
"1554","curl","35662","4925838","4925837","766"
"1555","revision","426","14528225","14528224","767"
"1558","virtualpathprovider","118","26974019","26974018","768"
"1560","failover","695","8428175","8428174","769"
"1563","common-tasks","2","","","770"
"1565","binary-tree","4983","5258734","5258733","771"
"1566","hit","81","31186034","31186033","772"
"1567","metrics","1494","5782681","5782680","773"
"1568","analytics","3848","6904612","6904611","774"
"1569","counter","3919","11830107","11830106","775"
"1570","tibco","790","4566665","4566664","776"
"1571","ssas","4798","5002600","5002599","777"
"1572","lxml","4181","5869218","5869217","778"
"1573","doctest","327","7867773","7867772","779"
"1574","msxml","564","5780404","5780403","780"
"1575","share","3924","13575175","13575174","781"
"1576","acl","2384","5147250","5147249","782"
"1581","mysqli","27319","5892310","5892309","783"
"1583","listview","48623","5160153","5160152","784"
"1584","gd","2789","6907574","6907573","785"
"1585","jpeg","4197","5146403","5146402","786"
"1589","ironpython","2336","5083961","5083960","787"
"1590","xmlnodelist","107","12846061","12846060","788"
"1591","xmldocument","1108","10944672","10944671","789"
"1592","interop","5194","4913862","4913861","790"
"1597","location","8229","9801223","9801222","791"
"1598","zipcode","361","5683428","5683427","792"
"1600","cobol","1256","3625010","3607513","793"
"1601","dbnull","297","11780535","11780534","794"
"1602","jsp","49855","3625011","3607701","795"
"1603","tomcat","38583","4906492","4906491","796"
"1604","infopath","1023","5397037","5397036","797"
"1605","profiling","5209","6553000","6552999","798"
"1608","soap","25311","4988090","4988089","799"
"1609","wsdl","8840","4636274","4636273","800"
"1617","struct","22527","5959689","5959688","801"
"1618","boxing","511","5176651","5176650","802"
"1619","unboxing","226","50341807","50341806","803"
"1621","pdc","11","","","804"
"1631","cruisecontrol.rb","23","","","805"
"1632","distributed","1901","12016707","12016706","806"
"1634","rewrite","4096","6045033","6045032","807"
"1636","taocp","29","7292210","7292209","808"
"1637","struts","3588","3625013","3625012","809"
"1640","system.drawing","980","6832925","6832924","810"
"1643","time-management","54","9906705","9906704","811"
"1644","dom","32962","3625014","3607731","812"
"1646","scroll","18179","9055933","9055932","813"
"1647","callstack","780","10684792","10684791","814"
"1649","components","7533","7966567","7966566","815"
"1650","vcl","1228","4272927","4272926","816"
"1651","mindmapping","61","41631246","41631245","817"
"1652","synchronization","8944","5314855","5314854","818"
"1654","reminders","348","","","819"
"1655","gridview","25578","3625326","3607041","820"
"1656","bootstrapping","1041","11506045","11506044","821"
"1661","pdo","22149","5048684","5048683","822"
"1662","database-abstraction","87","","","823"
"1665","labview","1079","5194369","5194368","824"
"1666","robotics","798","6332554","6332553","825"
"1669","themes","6396","7995627","7995626","826"
"1672","backreference","322","9642590","9642589","827"
"1674","sudo","2147","6269982","6269981","828"
"1677","iso","823","5556475","5556474","829"
"1678","mount","1305","10200649","10200648","830"
"1680","closures","7142","5654220","5654219","831"
"1683","picasa","422","5714296","5714295","832"
"1687","interpreter","1807","4851407","4851406","833"
"1688","amazon","3750","6945537","6945536","834"
"1689","revenue","29","","","835"
"1691","genetic","133","33956735","33956734","836"
"1694","triggers","15198","6866994","6866993","837"
"1695","database-design","21271","4133665","4133664","838"
"1696","erd","786","8008344","8008343","839"
"1701","stdin","3009","5277160","5277159","840"
"1702","boost","23974","3625327","3607715","841"
"1704","latex","7276","3625328","3607770","842"
"1706","wxwidgets","3337","3739169","3739168","843"
"1709","actionscript","9128","4688329","4688328","844"
"1711","mxml","1126","6350418","6350417","845"
"1714","glut","1873","5274346","5274345","846"
"1716","warnings","4567","9650452","9650451","847"
"1717","estimation","380","5381975","5381974","848"
"1718","text-processing","1397","13467436","13467435","849"
"1720","opencv","51964","4500819","4500818","850"
"1722","resolutions","33","","","851"
"1724","fbo","402","5780806","5780805","852"
"1726","textures","5064","6790812","6790811","853"
"1729","monochrome","57","","","854"
"1731","cygwin","7031","4998057","4998056","855"
"1732","cg","275","10345662","10345661","856"
"1733","state","4484","13673135","13673134","857"
"1738","scrollwheel","38","","","858"
"1741","pyobjc","331","5526258","5526257","859"
"1742","jit","1387","6172984","6172983","860"
"1747","nunit","6129","3998490","3998489","861"
"1754","case-study","27","","","862"
"1757","abstract-class","4127","5600376","5600375","863"
"1758","static-methods","2286","8342599","8342598","864"
"1759","combobox","15981","5353731","5353730","865"
"1763","caching","32317","5015959","5015958","866"
"1766","urlrewriter","47","","","867"
"1768","putty","1972","5783603","5783602","868"
"1771","shtml","81","12959721","12959720","869"
"1775","dotnetnuke","3137","4189326","4189325","870"
"1776","speech-recognition","3974","7162125","7162124","871"
"1781","combinations","4269","12939722","12939721","872"
"1783","build-process","2333","7392715","7392714","873"
"1784","pdf-generation","6131","7065882","7065881","874"
"1786","servicepacks","37","10605271","10605270","875"
"1787","rendering","5075","5918769","5918768","876"
"1788","greasemonkey","2622","5121430","5121429","877"
"1789","watin","1054","5143273","5143272","878"
"1790","automated-tests","8667","7051065","7051064","879"
"1792","dailybuilds","15","","","880"
"1796","command","8318","9652702","9652701","881"
"1802","vsto","5279","3625018","3625017","882"
"1805","install","7077","9697142","9697141","883"
"1808","ocaml","5796","3832033","3832032","884"
"1814","ultrawebgrid","50","14547698","14547697","885"
"1815","infragistics","1653","4950977","4950976","886"
"1816","preprocessor","1243","5184273","5184272","887"
"1817","frameworks","10501","5215746","5215745","888"
"1819","google-maps","60848","3625330","3610293","889"
"1828","uml","5684","4998445","4998444","890"
"1829","modeling","1491","13250281","13250280","891"
"1832","consolas","11","25220790","25220789","892"
"1834","dictionary","48155","6168485","6168484","893"
"1835","open-source","3743","5637073","5637072","894"
"1838","gdi+","2598","4998381","4998380","895"
"1839","ilist","287","8477565","8477564","896"
"1840","sourceforge","199","7132017","7132016","897"
